ID,cluster,full_text,FAVORITE_C,QUOTE_C,REPLY_C,RETWEET_C,VIEWS_C
1783404237843509635,1,"@visjevangen @TrendsKanaalZ U hebt het mis. Zijn onze Westerse apps zoals Facebook en X toegelaten in #China? Ik denk het niet. Wie meent dat dit louter op het aspect vrije meningsuiting gaat, is naïef.",2,0,1,1,105.0
1783426208828420143,1,@edithlegrand @TrendsKanaalZ Mee eens. Ik pleit daarom voor een andere oplossing zoals in het artikel te lezen.,1,0,1,0,39.0
1783402635397075233,1,"@VincentVlaming @TrendsKanaalZ Een verplichte verkoop (wat China reeds heeft gezegd niet te zullen toestaan) anders een verbod. In ieder geval, TikTok in zijn huidige constructie wordt verbannen.",1,0,1,1,95.0
1783426081015374212,1,@visjevangen @TrendsKanaalZ U leest het (bewust?) verkeerd. Ik zet verhinderen van buitenlandse inmenging en bewuste manipulatie op de eerste plaats en niets anders.,1,0,2,1,85.0
1783436726297338180,1,@visjevangen @TrendsKanaalZ Dit gaat helemaal niet om de eerste of de tweede plaats. Om onze manier van leven en dus de vrije meningsuiting te garanderen moeten we erkennen dat onze tegenstrevers maar al te graag onze samenleving destabiliseren en daar mogen E niet naïef over zijn. De vraag is op welke…,1,0,0,0,32.0
1783405066348626187,1,"@VincentVlaming @TrendsKanaalZ Met het wegvallen van de updates, zal deze rivier droog komen te staan. Gaat dus om een “de facto” ban en wordt ook alzo omschreven in de brede media. Zie het artikel waarvoor ik geïnterviewd ben en de titel van dat stuk.",1,0,0,1,49.0
1782109235653791868,7,"RT @Kristofke_L: ja lap, al die CO2 en fijn stof voor niks. https://t.co/hIx1OH73nS",0,0,0,2,
1783443758861754872,11,Én stem op @axel_ronse! Die gaat knallen in de Kamer van Volksvertegenwoordigers. De PS beseft niet wat er op hen afkomt! 🔥 Je vindt Axel op plaats 3 van onze West-Vlaamse N-VA Kamerlijst!,100,0,15,11,4889.0
1782854989750182101,7,RT @Bvancraeynest: Toch benieuwd hoe ze aan die '5 miljard inspanningen' komt.Volgens het Monitoringcomité is er in 2024 een structurele v…,0,0,0,28,
1783517023995060639,7,"RT @IvanVandeCloot: ""Het Waalse parlement zal vandaag, zoals voorzien, de financiële bilan niet voorstellen. Als reden wordt een gebrek aan…",0,0,0,154,
1783443710920786278,10,"RT @TRoggeman: Dominique Willaert: ""pvda wil de democratie niet ontmantelen""Intussen in de partijstatuten: ""wij zijn voor de installatie…",0,0,0,38,
1783422028034257075,7,RT @Bart_DeWever: Hoe woke waanzin wordt... https://t.co/e8rLyfw1HO,0,0,0,103,
1782864502364553372,1,@RubenBaetens Aantal gezinnen is ook vergelijking die wat absurd wordt.  Zeker als dit land op jaarbasis een verbruik heeft dat gelijk staat aan 23-26 miljoen gezinnen. Komen duidelijk wat gezinnen tekort.,21,0,1,0,528.0
1783121107509199062,14,"Nieuwe taalregeling in Brussels arrondissement vergroot invloed Brusselse Franstalige magistratuur in Halle-Vilvoorde en zwakt vereiste niveau kennis Nederlands bij topmagistraten af, functies die nota bene nog 10 à 15 jaar enkel voor Franstaligen zijn.https://t.co/8LaStZJL4t",33,0,3,10,578.0
1783121110071927176,11,"Geen goede zaak voor rechtzoekenden in Vlaams-Brabant en nefast voor de carrière van vele goede Nederlandstalige magistraten. Cd&amp;V, Open Bld, Vooruit en Groen geven er geen moer om. De N-VA wel en ze stapt dan ook naar het Grondwettelijk Hof tegen deze regeling.",3,0,0,1,80.0
1783045925671231966,7,RT @jurinfo_eric: Zijn de Franstalige socialisten écht tegen moderne justitie? - Hugo Lamonhttps://t.co/aWu3sVLrmT,0,0,0,8,
1783475895174418802,13,Kostprijs illegalen in Belgische gevangenissen in 2020: 159 miljoen euro | Nieuw-Vlaamse Alliantie (N-VA) https://t.co/9QtRXdSOHJ,107,3,40,27,6866.0
1783520593494601765,5,Strafrecht inzetten om fatsoen af te dwingen? De juiste weg volgens @VincentVQ! 🙄,57,0,5,5,5405.0
1783423357678911790,1,"Eerste aflevering als podcast van mijn kijk op de voorbije legislatuur. De olifant in de @DeKamerBE over verkiezing ‘19, regering-Wilmès, corona en (niet meer welkom op) de superkern. https://t.co/ny2uyCoC8Q",15,0,0,3,1519.0
1783622391152677280,7,RT @DGodefridi: Si. Nous. https://t.co/lxIzDd9eoC,0,0,0,28,
1783601036902412786,7,"RT @deafspraaktv: ""Ik ben er heilig van overtuigd dat er een ontradend effect gaat zijn."" @FranckenTheo over zijn voorstel om gevangenen…",0,0,0,8,
1783599006016295199,13,Helemaal klaar voor het terugkeerdebat! De terugkeerwet is een slechte wet. Het verbod op de opsluiting van terugkeeraverse gezinnen zet een voet scheef in 40 jaar migratiebeleid. Niet met ons! https://t.co/f9IBN9YxXe,131,1,31,6,7822.0
1783587649405542750,0,RT @de_NVA: '@Bart_DeWever lanceerde jaren geleden al het idee van gevangeniscapaciteit te creëren in een extern land. Mensen willen een du…,0,0,0,9,
1783578608998416842,0,RT @de_NVA: 'Ongeveer 1 op 3 gevangen hier is illegaal en we hebben grote capaciteitsproblemen. Denemarken sloot eerder een deal met een ex…,0,0,0,11,
1783516143249952989,7,"RT @deafspraaktv: Straks in #deafspraak: @FranckenTheo en @liesbethvi over de bouw van een gevangenis in Kosovo, Mustafa Kör over het einde…",0,0,0,3,2.0
1783495824594419810,10,RT @deafspraaktv: “Ik heb de indruk dat de politieke partijen achterlopen op de kiezers. Kunnen hun plannen niet ambitieuzer zijn?” vraagt…,0,0,0,26,1.0
1783495562869821599,7,"RT @VanhoofHans: Door vernietiging vergunning #Zaventem te vragen, hypothekeert gemeentebestuur #Kortenberg toekomst en dus welvaart in onz…",0,0,0,8,1.0
1783465330821456104,1,@vrtnws Perfect haalbaar. ✌️,40,0,9,2,2468.0
1783465038654644349,1,"Perfect haalbaar. ✌️N-VA wil gevangenis bouwen in Kosovo voor gedetineerden zonder papieren, maar hoe haalbaar is dat? https://t.co/SBnZeL8SQj",157,9,61,13,13820.0
1783426124858466401,7,RT @PeterDeKeyzer: “Europa krijgt vandaag crash course in geopolitiek. En zelfs nu blijft België ver achter. België raakt steeds meer pol…,0,0,0,12,1.0
1783425862727008485,11,"RT @BenWeyts: We hebben lang moeten strijden, maar vanaf vandaag zijn ze er: de Vlaamse Toetsen. Eindelijk een instrument om in álle schole…",0,0,0,15,
1783391751719342485,1,@JanPvooruit Draaideurcriminelen.,28,0,7,0,2965.0
1783379323291853216,7,RT @Bart_DeWever: Hoe woke waanzin wordt... https://t.co/e8rLyfw1HO,0,0,0,99,1.0
1783371256714125625,7,"RT @TRoggeman: Solidariteit is belangrijk, maar onze  sociale vangnetten zijn te groot en te gul. Een grondige hervorming is nodig, incl ui…",0,0,0,124,1.0
1783371201659736506,7,"RT @VreeseMaaike: We gaan voor een streng en rechtvaardig migratiebeleid: een stop op illegale migratie, een gevangenis buiten de EU-grenze…",0,0,0,14,1.0
1783371017219448943,1,Theo Francken wil gevangenis bouwen in Kosovo https://t.co/8Gw19DDk0Z,127,6,48,11,11403.0
1783163025823879211,1,"@HashCurveKris @milachka2001 uiteraard is ""Roemenië"" niet synoniem met minder kwaliteitsvolle opleiding. Maar de evolutie is opvallend. En ook het relatief grote aantal Tunesische nationaliteiten (maar geen enkel Tunesisch diploma). Ik kaart het aan omdat ik hoop dat het onderzocht wordt",1,0,0,0,19.0
1782829519448994232,1,"@FFeys Je mist niks. Gelimiteerde RIZIV nummers voor eigen studenten (waar ik begrip voor heb, kwestie van geen overaanbod te krijgen zoals vroeger en kwaliteit van opleiding hoog te houden). Maar ongelimiteerde RIZIV nummers voor buitenlandse diploma’s",16,0,5,7,1111.0
1783027449233555899,1,"@JeroenSchoenm @Jonas_brou @FFeys Het is toch niet correct dat je contingenteert voor zover het eigen studenten betreft maar niet als het buitenlandse diploma’s betreft. Zoals ik al zei is dit dubbel “oneerlijk”, aangezien de instroom aan buitenlandse diploma’s mee het aanbod bepaalt en dus ook de quota verlaagt",0,0,1,0,37.0
1783031399009669273,1,"@JeroenSchoenm @Jonas_brou @FFeys @vooruit_nu Fair enough wat dat eerste betreft, niet dat tweede. Federale quota waren te laat voor toelatingsexamen. En wat derde betreft: we hadden veel verder moeten staan met onze mondhygiënisten",0,0,1,0,111.0
1783024310338113585,1,@JeroenSchoenm @FFeys Gemeenschappen hebben geen tools om Europees diploma te weigeren,0,0,1,0,71.0
1783760767474348516,13,"Onvoorstelbaar. 20 jaar heeft ze niet op tafel gelegd omdat ze dat zelf niet wou, bevoorradingszekerheid staat onder druk omdat komende jaren @elia nog heel wat ontbrekende capaciteit detecteert. Langetermijnvisie op bevoorrading is meer dan ooit nodig.",254,5,40,39,14680.0
1783749192558518342,10,"RT @de_NVA: Van langdurige wachtlijsten tot gebrekkige financiering, onze gezondheidszorg staat voor vele uitdagingen. Die wil de N-VA aanp…",0,0,0,10,
1783743191046410711,4,"Tot vanavond! 20u, Brugge! Iedereen welkom!Boekvoorstelling met @FranckenTheo over ‘De Puinhopen van Vivalidi’. https://t.co/21Hr3s0Awe",40,1,24,5,3481.0
1783774422085578969,1,@arsene34776672 mis want ik verdeel geen enkel verkiezingsdrukwerk met de post.,4,0,0,0,79.0
1783777128271507833,1,"Beste mensen,Na een marathondebat in de Kamer, blijft Vivaldi bij haar plan een opsluitingsverbod in te voeren voor illegalen gezinnen in het kader van terugkeer. Het hebben van kinderen zal je voortaan terugkeerimmuniteit geven. Gewoon blijven weigeren en je zal finaal niet… https://t.co/6gWsbhLnsB",491,9,92,103,46006.0
1783582215630164401,7,RT @weimers: @ecrgroup WIN ON ISLAMIC REPUBLIC OF IRAN! European Parliament adopted all our amendments and rejected the amendment from th…,0,0,0,288,
1783531096430244143,12,"“Hier ons Vlaams-Brabants geld, wanneer ons (ge)recht?” Vandaag hielden we een actie voor het parketgebouw van Halle-Vilvoorde in Asse, dat net vandaag de tiende verjaardag viert.Het parketgebouw is een symbool voor de federale behandeling van het justitieapparaat in… https://t.co/eiSm3xrme4",88,2,12,9,3862.0
1783779867877683207,1,Voor de rode kameraden is zelfs €7600 uitkering voor 1 gezin niet genoeg.,257,7,35,34,26145.0
1783783591631073632,1,Vivaldisten houden van inflatie. Een geniepige aanval op alle spaarders. En handig voor een overheid met gigantische schulden zoals België.Alleen… komt Vivaldi er niet. Zelfs met de zeer hoge inflatie en de groei is de schuld  tov het BBP (in vergelijking met pre-pandemie) https://t.co/QI8shm3B2b,113,0,22,18,5028.0
1783793573025972540,1,@PlatteauEva Als ze blijven weigeren krijg je ze niet weg omdat je ze niet mag vasthouden. Punt.,133,0,4,8,3453.0
1783780173524971948,5,@wattooto Recht op gezinsleven EVRM.,21,0,7,1,3170.0
1783850966975938568,1,"Nadine gaat met pensioen. Een van onze toppers op de technische dienst. Is er een probleem? Bel Nadine. Zo een warme en fijne vrouw.We gaan u missen, Nadine. ❤️Geniet van uw pensioen!Theo https://t.co/fYXdH0amPr",79,1,7,1,4539.0
1783845679388844519,7,RT @texvanb: Benieuwd hoe ze deze zinnen van @FranckenTheo tegen @PlatteauEva  van afgelopen nacht in @DeKamerBE zullen weergeven in het sc…,0,0,0,7,
1783836715620405657,4,Vanavond in Brugge! Met Sanders! @SanderLoones https://t.co/bXA5HJiSSv,35,0,7,4,3569.0
1783831035098382357,0,"RT @DGodefridi: Le Pr. Michel De Wolf, tête de liste @de_NVA en Hainaut, présente le projet de la N-VA en Wallonie👍💪 @M_Anne_Laure @Evelie…",0,0,0,37,
1783796844843106518,1,Eindeloze speeches en hotels geboekt: Vlaams Belang en N-VA debatteren tot putje van de nacht met De Moor over terugkeerbeleid https://t.co/0GOUxcVbZe,39,2,7,4,5106.0
1783686376396824776,1,Bespreking terugkeerwet @DeKamerBE is gedaan. Geen stemming deze week. Volgende week toelichting amendementen en stemming (normaal gezien). We geven de strijd niet op. 👍,65,0,10,5,7480.0
1783781104421360032,1,"En nog een bronzen medaille die België beter niet zou ‘winnen’. Intresten op staatsschuld blijven maar stijgen, stijgen, stijgen… https://t.co/J7IzoZZ08z",103,0,9,24,3119.0
1783759829200245089,13,"Klopt het dat cijfer ‘Michel 55,6%’ van inkomstenjaar 2014 dateert, begin ‘Zweedse coalitie’, dus vóór de taxshift en dat het voor inkomstenjaar 2018 (na invoering taxshift) gedaald was naar 52,7%?Dank u voor die opheldering @MausMichel.",82,2,16,16,13348.0
1783820578035519934,1,"@CasierMaryse @MausMichel Geachte mevrouw, alles kan beter maar duidelijk ook veel slechter. Groet https://t.co/atoud1cUDl",6,0,1,0,205.0
1783799689432727778,1,"@kurt_vdh Woordkeuze verraadt veel over politieke overtuiging. U noemt het ‘ondergefinancierd’, ik zou er de term ‘belastingvermindering’ op kleven. https://t.co/kiscpMaZyK",45,0,3,0,990.0
1783814666919018630,1,"@LLogghe @natanhertogen Na belastingen en afdrachten blijft daar minder van over dan het gezin hierboven.Hebben jullie ook nog een standpunt over de leeflonen, of wijkt dat te ver af van jullie one trick pony? Met hoeveel moet die 7600 van PVDA nog stijgen?",7,2,8,1,10708.0
1783828239691153600,10,@natanhertogen @de_NVA Omdat jij over die wedde aan het liegen was he Natan.Zoals we van uw partij gewoon zijn.,91,0,1,7,998.0
1783801722340512248,1,"In de praktijk is het ook meer dan 7600, want de sociale tarieven zitten daarin niet meegerekend.",66,0,4,6,1473.0
1783802223689969774,1,"@mamiracoli Bart sprak in zijn tweet over een bedrag van 7800 euro. Dat hij ook onvoldoende vindt, los van de herkomst van de middelen.",8,0,1,0,527.0
1783801201223401935,1,@omicron_omega Het verschil is dat werkende mensen werken.,21,1,2,2,468.0
1783800855893827903,1,"@natanhertogen Haha nee, zoveel verdien ik niet.PVDA vindt het prima dat hardwerkende arbeiders tot 50% van hun loon moeten afstaan om bij te dragen aan inactieven die aan het einde van de maand meer geld overhouden.Zero rechtvaardigheid, daarvoor moet je bij de communisten zijn.",5,0,3,0,493.0
1783825018880663773,1,@natanhertogen @LLogghe @ColebundersGaby Breng jij ooit iets anders aan dan zwakke ad hominems? Uw complete fractie was gisterenavond afwezig voor een van de grootste debatten van de legislatuur.En vooralsnog 0 inhoudelijke stellingname over die 7600. Wat een bloedarmoede bij pvda. Huilen met de leninpet op.,11,0,3,0,526.0
1783826507913363862,1,@natanhertogen @LLogghe @ColebundersGaby PS uw hele fractie heeft gisteren aan haar democratische plicht verzaakt. Succes ermee,3,0,0,0,104.0
1783803560817266892,1,"@mamiracoli Zo'n bedrag is meer dan wat 90% van de bevolking verdient door te werken. En die hebben soms ook studerende kinderen en moeten facturen betalen zonder sociale tarieven. Ja, dat is te veel.",8,0,2,0,267.0
1783808996463251599,1,"@mamiracoli Door de steun los te maken van de 3 categorieën van het leefloon. Dat systeem is te rigide, hervorming nodig.",1,0,1,0,92.0
1783810384446566672,1,"@mamiracoli Daarvoor moeten we eens met wat verstandige mensen uit de sector de koppen bij elkaar steken he. Uitkeringsplafond kan, grotere autonomie voor ocmw kan ook. Misschien zijn er nog meer opties.",2,0,0,0,75.0
1783793994901663811,5,"@PhilipMertens2 Ja, dat klopt ook niet he. Zo zijn er nog wel wat voorbeelden van perverse effecten van inkomensgrenzen voor sociale voordelen die men net wel of net niet krijgt, soms ook met hinderlijke gevolgen voor activering",0,0,0,0,7.0
1783777890464661789,7,"RT @pappie: Herfederaliseren in dit land, laat me niet lachen. Zelfs een krant bussen verloopt voortaan anders in Vlaanderen en Wallonië. D…",0,0,0,39,
1783565863834030568,1,@ChantalPeters12 Bezoekje brengen aan het plaatselijke ocmw en klaar is kees,3,3,6,0,4132.0
1783525445012520966,1,"@DieterAnnaert @milachka2001 @befsnorkel @MarieDarie3 Als u denkt dat hierboven iets anders staat, heeft u geen idee van de praktijk van sociaal werk.",0,0,1,0,94.0
1783748953776824434,1,@DieterAnnaert @milachka2001 @befsnorkel @MarieDarie3 Nuance? Hierboven vond je de nuance nog irrelevant. Leer lezen. https://t.co/Bf2J9sT6Rd,0,0,1,0,30.0
1783765597932728502,1,@DieterAnnaert @milachka2001 @befsnorkel @MarieDarie3 Wat begrijpt u hier niet aan? Ouder woont hier legaal dus inwonend kind heeft per definitie verblijfsrecht en domicilie. Ouder trekt leefloon dus kind is AUTOMATISCH behoeftig. Kind studeerd dus werkbereidheid is AUTOMATISCH voldaan.,0,0,1,0,32.0
1783767606937170146,1,"@DieterAnnaert @milachka2001 @befsnorkel @MarieDarie3 U kent er niks van en zwanst er maar op los. Vertel jij mij dan eens hoe het werkt, slimmeke.",0,0,1,0,29.0
1783775273105715634,1,"@milachka2001 @DieterAnnaert @befsnorkel @MarieDarie3 Voila, exact.Maar sommigen doen er alles aan om toch maar niet te moeten toegeven dat er problemen zijn in het systeem, zelfs al kennen ze het van haar noch pluim.",0,0,2,0,34.0
1783576608722264182,1,"@1Avila1999 @Castille269151 ""Financiële steun equivalent aan het leefloon.""De uitleg hierboven wil het verstaanbaar houden voor een breder publiek.Dat een ocmw geen maneuvreerruimte heeft op leefloon is precies mijn frustratie.",0,0,1,0,22.0
1783904048342516102,1,Toink toink toink. Dat is het geluidje van de naïef-linkse confrontatie met de keiharde dagelijkse migratierealiteit. https://t.co/gsX8F6PzxN,207,5,26,21,14057.0
1783956938163626393,10,"RT @de_NVA: Van langdurige wachtlijsten tot gebrekkige financiering, onze gezondheidszorg staat voor vele uitdagingen. Die wil de N-VA aanp…",0,0,0,10,
1783956706931646741,0,@DeRidderRaymon1 @de_NVA @elsvandoesburg @KDepoorterMP Nochtans kan je het plan downloaden via bovenstaande link,0,0,1,0,8.0
1783904611830501670,1,@TCalseyde @FranckenTheo @DoorbraakBe @BPlus_be Dit boek vat alvast het falen van het Belgisch nationalisme samen. Lectuur aanbevolen 👍,1,0,1,0,62.0
1783886361528787345,3,Plots wordt nog een extra Kamercommissie begroting bijeen geroepen. Maar het ontwerp van de regering is er zelfs nog niet… https://t.co/brF6UqDvHj,41,0,7,6,1967.0
1783911513520005433,1,"@FKeuleneer welkom terug nonkel Fernand. Heb uw beledigende, denigrerende en vulgariserende tweets wel wat gemist 😅",6,0,3,0,266.0
1783914169747546495,7,"RT @pappie: Herfederaliseren in dit land, laat me niet lachen. Zelfs een krant bussen verloopt voortaan anders in Vlaanderen en Wallonië. D…",0,0,0,40,
1784236677147320819,1,"‘Oh mijnheer Francken, mogen we een foto a.u.b.?’‘Allez vooruit, als ge echt echt aandringt.’ 😅In Tiene is altijd veel te ziene. 🤓 https://t.co/RIMVGmjkLd",341,16,90,12,89362.0
1784146330547261779,11,Kandidatendag N-VA plus Lubbeek in ons Vlaams Huis Hageland. Toelichting door ondervoorzitter David over digitale campagnestrategie. Voorzitter en burgemeester zien dat het goed is. Laat die gemeenteraadsverkiezingen maar komen.😅Let’s go! 🚀 https://t.co/UxlukCUSvi,49,0,5,5,3716.0
1784105254704836608,10,"Lopen er zaken mis in onze samenleving? Ja.Schuld van de N-VA’ers?Neen. Wel van vastgeroeste vakbonden die de grenzen wagenwijd willen openhouden en mensen graag dom en in de hangmat willen houden om er zelf beter van te worden, zoals de afgelopen 30 jaar. Prettig… https://t.co/QDzUeLXjl1",357,5,68,45,22754.0
1784107368168464689,1,@RafVanDaele Veroordeelde criminelen mag ik niet benoemen als krapuul? Tja.,75,5,22,2,8098.0
1783928729011364352,4,"Boekvoorstelling ‘Puinhopen van Vivaldi’ in Brugge. Met Pieter, Maaike en Sander. 👌 https://t.co/WEpEhrAqsz",76,1,16,6,6667.0
1783928824289247621,1,Vol huis! https://t.co/kf7uZMVU8w,13,0,5,2,2486.0
1783897895684473100,1,@Knack Neen.,104,0,1,3,2166.0
1784872242708402192,6,RT @de_NVA: Vlaanderen is actiever dan ooit. Maar vandaag krijgen we daar te weinig voor terug. Dit land heeft een diepgaande hervorming no…,0,0,0,53,
1784804394984219094,13,"“France, Italy and Belgium, whose deficits are in excess of 3 per cent and do not plan to return to compliance over the next few years, are almost guaranteed to be sanctioned.”",91,1,13,23,9055.0
1784876351075287145,6,RT @de_NVA: Vlaanderen is actiever dan ooit. Maar vandaag krijgen we daar te weinig voor terug. Dit land heeft een diepgaande hervorming no…,0,0,0,53,
1784819094258077898,11,"Gedaan met Vivaldi, gedaan met de hardwerkende Vlaming uit te persen en uit te lachen, gedaan met besturen zonder Vlaamse meerderheid.De enige juiste keuze, is de keuze voor @de_NVA , de keuze #voorVlaamsewelvaart 🦁✌️! https://t.co/jDMRlnUbGp",150,2,84,24,4716.0
1784640522142773494,1,"Dus de voorzitter van OVLD noemt “een begroting op orde, meer loon naar werk, rechtvaardig sociaal beleid, einde kernuitstap, investeringen in veiligheid en een migratiebeleid volgens Australisch model” dus allemaal maar “bla bla bla” …  Dat is dan duidelijk.",244,3,40,41,10418.0
1784849341452066945,11,"Vanochtend veel warme Vlaamse knuffels uitgedeeld aan onze Tiense jeugd, want Vlaanderen is de toekomst! (Vlaamse leeuwenvlag afpakken op Diversiteitsdag want ‘Vlaanderen is geen land’ is dwaas en werkt contraproductief.) https://t.co/L5ZvqnjnuN",245,3,60,28,16134.0
1784847112657646078,1,"Begin maart bleek dat mijn werkcomputer gehackt was. Staatsveiligheid liet weten dat ik het toestel snel moest vervangen. Details kreeg ik niet, alleen dat de hack zich beperkte tot de leden van de commissie Buitenlandse Zaken.Ik vind het een vreselijke gedachte dat onbekenden… https://t.co/rSbARFoNPY",662,12,96,109,47953.0
1784518902564770175,11,‘Gedaan met Vivaldi.Gedaan met de Vlaming uit te persen.Gedaan met besturen zonder Vlaamse meerderheid.’Kandidaat-premier @Bart_DeWever op dreef. #voorVlaamseWelvaart @de_NVA https://t.co/XizW787JDm,279,4,119,35,15125.0
1784872452822126797,6,RT @de_NVA: Vlaanderen is actiever dan ooit. Maar vandaag krijgen we daar te weinig voor terug. Dit land heeft een diepgaande hervorming no…,0,0,0,53,
1784498227032543590,0,Verkiezingsmeeting @de_NVA !#VoorVlaamseWelvaartWe zijn er klaar voor !! https://t.co/uzK68RT4jP,54,1,8,3,897.0
1784884284249026891,6,RT @de_NVA: Vlaanderen is actiever dan ooit. Maar vandaag krijgen we daar te weinig voor terug. Dit land heeft een diepgaande hervorming no…,0,0,0,53,
1784821700158185814,1,"Dank u, Eddy!",12,0,1,0,630.0
1784821506414907786,10,"Wacht even. Cd&amp;v zat de afgelopen 4 jaar in #Vivaldi, dus in de regering. Wat hield uw partij tegen om die stilstand  toen/nu al te doorbreken (en de achteruitgang. tegen te houden? )",192,2,17,35,3837.0
1784884305128268018,11,"Bassem Khalil is Vlaming en is er fier op. ‘Mijn afkomst is niet zo belangrijk, onze gedeelde toekomst is wat telt.’ 💛School in Tienen neemt zijn Vlaamse vlag af. Stuitend. 👎We zijn vanochtend warme Vlaamse leeuwenknuffels gaan uitdelen aan de scholieren. 🦁Want https://t.co/4EyCXMi7U1",508,8,84,66,44077.0
1784297573047500900,1,"Van alle onderzochte landen is BE het land waar de meerwaarde van immigratie het kleinst is en vooral veel geld kost.In landen met een kleinere sociale zekerheid en lagere uitkeringen (elk ander land ter wereld dus), kan immigratie wel voordelig zijn.https://t.co/quZ7wV4Mh7 https://t.co/02KQclFZCh",81,2,11,19,1753.0
1784464517776261483,1,"‼️ Omtrent het parlementair statuut…Beste mensen,Deze week ontstond er voor de zoveelste keer ophef over de parlementaire uittredingsvergoedingen. Ondanks de grondige hervorming van het systeem blijven hoogte, cumuleerbaarheid en duurtijd onverdedigbaar. Sui generisHet…",247,7,99,34,36051.0
1784578676991860950,0,Verkiezingscongres @de_NVA We zijn vertrokken!#VoorVlaamseWelvaart https://t.co/r94J6CQncR,92,1,11,4,4676.0
1784528199797354830,1,Islamisten roepen bij betoging in Hamburg om kalifaat.Op spandoeken waren teksten te zien als “Kalifaat is de oplossing” en “Duitsland = Normendictatuur”. Ook was veelvuldig de kreet “Allahu Akbar” (Allah is groot) te horen.Ze vinden de westerse waarden verwerpelijk en willen… https://t.co/LTYQSshdqA,1064,55,139,326,65928.0
1784552158781677589,11,"RT @Bart_DeWever: Gedaan met Vivaldi, gedaan met de hardwerkende Vlaming uit te persen en uit te lachen, gedaan met besturen zonder Vlaamse…",0,0,0,111,
1784291576715317656,1,"Haek kan zich alles permitteren omdat zijn voogdijminister hem carte blanche geeft. Zo lang het geld naar de staatskas blijft vloeien, moeit de regering zich niet met toxisch leiderschap, schendingen van de wet of de afbraak van ethische codes voor gokken.https://t.co/jnCHxCJwPj",98,2,10,20,2666.0
1784539124134781406,13,@BeVeeWeee Ah. 't Is de schuld van N-VA omdat wij hem 10 jaar geleden niet buitensmeten met 2 bestuurders op de 12. Die twee hebben waarschijnlijk ook zijn sigaretten aangestoken en de whisky in zijn mond gegoten.,1,0,2,0,53.0
1784295809606926700,1,"@franks51400174 Klopt totaal niet, maar lieg gerust verder.",1,0,1,0,25.0
1784631064100479304,0,"RT @de_NVA: ""Het is symbolisch dat we in Gent samenkomen. Een stad met een Vivaldi meerderheid. En dat hebben de Gentenaars ondervonden: de…",0,0,0,32,
1784877248333365538,6,RT @de_NVA: Vlaanderen is actiever dan ooit. Maar vandaag krijgen we daar te weinig voor terug. Dit land heeft een diepgaande hervorming no…,0,0,0,53,
1784541497242558724,11,"RT @Bart_DeWever: Gedaan met Vivaldi, gedaan met de hardwerkende Vlaming uit te persen en uit te lachen, gedaan met besturen zonder Vlaamse…",0,0,0,111,
1784915811498397930,11,"RT @Nieuwsblad_be: “Iedereen mocht zijn vlag bovenhalen, behalve ik”: protest nadat leerkracht Vlaamse Leeuw van Bassem (17) afneemt op Dag…",0,0,0,26,
1784687962900365814,7,"RT @PeterDeKeyzer: Je kan zeggen van de man wat je wil, maar van zijn dromen, optimisme en ondernemerschap zouden we er veel en veel meer m…",0,0,0,24,
1784582787346944068,1,Op 1 mei gaan we op bedevaart naar de OLV basiliek te Scherpenheuvel. 🙏⛪️ Een stevige trektocht doorheen het heerlijke Hageland. We vertrekken om 8.30u aan het Vlaams Huis in Sint-Joris-Winge. 🥾Zin om mee met @allessiaclaes @TombeurIne en mezelf op bedevaart te gaan? https://t.co/jiqAbPJK06,48,2,8,4,5551.0
1784579925027979575,1,Campagne met Philip Roosen op de lentemarkt in Grimbergen. 💛🖤 https://t.co/rgyk1L8Twz,58,0,3,2,4818.0
1784518124277997968,0,‘Er is al een Europees leger. Een leger van technocraten en ambtenaren die elke dag uw leven bepalen zonder veel voeling of democratisch draagvlak.’ @jvanovertveldt @de_NVA #VoorVlaamseWelvaart https://t.co/nwaZmA7OwX,167,5,35,22,6889.0
1784514321193566614,11,"Vlaams-Brabant aanwezig op ons @de_NVA verkiezingscongres. Veel zetels te verdedigen. Wij zitten dan ook in de frontlinie. Gaan we keihard voor strijden. Zijn vol in campagne, goede reacties. ✌️🦁#voorVlaamseWelvaart https://t.co/DLwfca6CMP",100,1,32,8,6732.0
1784489461792800863,0,Onze Lubbeekse kandidaten onderweg naar het verkiezingscongres. ✌️@de_NVA @nvalubbeek @ArnoutCoel #AnWouters #voorVlaamseWelvaart https://t.co/LwgUI8Dp3M,34,0,4,0,3790.0
1784469542430732411,1,@DirkStrooper Totaal niet. Vergeet ook niet dat dit debat amper leeft in Wallonië.,23,1,12,2,3766.0
1784474669594165351,1,@DirkStrooper @DeStandaart Begrijp niet waarom je nog altijd niet verkozen bent. 😅,0,0,2,0,61.0
1784799884781973843,1,"@bruvaho @NDeMeurechy @BOVYN @vrijeberoepen @bvastweets Heel juist. Is ook wat ik steeds vraag aan de minister. Maak kostprijsberekening en bepaal dan wat overheid kan terugbetalen. We moeten objectiviteit krijgen in het debat, anders verzandt het in oeverloze discussies waar patiënt de dupe van is. Maar die stap is dus overgeslagen",1,0,1,0,53.0
